reference,brand,product_url,price,year,currency,image_url,collection,country,name,availability,currency_code,price_USD,price_EUR,price_GBP,price_JPY
PAM01483,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor/pam01483-luminor-dieci-giorni-gmt-ceramica.html,19900.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/DZ/dw/-j/Qb/SQ/6U/2X/HX/LA/S_/dg/DZdw-jQbSQ6U2XHXLAS_dg.png,Luminor,France,Luminor Dieci Giorni GMT Ceramica,Out of Stock,EUR,20737.79,19900.0,16429.44,3105365.15
PAM00742,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor/pam00742-luminor-perpetual-calendar-gmt-goldtech.html,52000.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/21/48/57/9/2148579.png,Luminor,France,Luminor Perpetual Calendar GMT Goldtech™ ,Available,EUR,54189.200000000004,52000.0,42931.2,8114521.999999999
PAM00715,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor/pam00715-luminor-perpetual-calendar-gmt-platinumtech.html,72000.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/21/64/65/8/2164658.png,Luminor,France,Luminor Perpetual Calendar GMT Platinumtech™,Available,EUR,75031.2,72000.0,59443.2,11235492.0
PAM01688,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor/pam01688-luminor-perpetual-calendar-goldtech.html,53000.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/jn/Ma/k1/Ej/TF/Od/9e/BI/Oo/Jx/ww/jnMak1EjTFOd9eBIOoJxww.png,Luminor,France,Luminor Perpetual Calendar Goldtech™,Out of Stock,EUR,55231.3,53000.0,43756.8,8270570.499999999
PAM00670,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor/pam00670-luminor-equation-of-time-gmt-titanio.html,24500.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/14/08/20/0/1408200.png,Luminor,France,Luminor Equation of Time GMT Titanio,Available,EUR,25531.45,24500.0,20227.2,3823188.2499999995
PAM01060,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor/pam01060-luminor-tourbillon-gmt.html,189000.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/21/64/94/7/2164947.png,Luminor,France,Luminor Tourbillon GMT,Out of Stock,EUR,196956.9,189000.0,156038.4,29493166.499999996
PAM01565,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01565-submersible-luna-rossa.html,11500.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/eF/U8/Cs/i-/Rm/iU/J8/g-/RV/zu/FQ/eFU8Csi-RmiUJ8g-RVzuFQ.png,Submersible,France,Submersible Luna Rossa,Available,EUR,11984.15,11500.0,9494.4,1794557.75
PAM01579,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01579-submersible-luna-rossa.html,11200.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/s3/TK/qr/fW/Qd/S3/Ae/7p/RH/lM/0A/s3TKqrfWQdS3Ae7pRHlM0A.png,Submersible,France,Submersible Luna Rossa,Out of Stock,EUR,11671.52,11200.0,9246.72,1747743.2
PAM01507,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01507-submersible-gmt-luna-rossa-titanio.html,12500.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/ix/02/wr/hb/T0/Kj/JT/tX/DQ/H-/VQ/ix02wrhbT0KjJTtXDQH-VQ.png,Submersible,France,Submersible GMT Luna Rossa Titanio,Available,EUR,13026.25,12500.0,10320.0,1950606.2499999998
PAM01563,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01563-submersible-luna-rossa-carbotech.html,18400.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/nL/cF/Gj/Cp/SW/WO/2g/bX/qa/wF/qw/nLcFGjCpSWWO2gbXqawFqw.png,Submersible,France,Submersible Luna Rossa Carbotech™,Out of Stock,EUR,19174.64,18400.0,15191.04,2871292.4
PAM01543,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01543-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,16900.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/8W/58/Pm/8p/Sm/Cb/bP/rt/oR/9j/Yg/8W58Pm8pSmCbbPrtoR9jYg.png,Submersible,France,Submersible QuarantaQuattro Luna Rossa Ti-Ceramitech™,Available,EUR,17611.49,16900.0,13952.64,2637219.65
PAM01466,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01466-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,16900.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/pv/nm/Af/Bx/RC/Ca/gf/sN/AQ/o3/LQ/pvnmAfBxRCCagfsNAQo3LQ.png,Submersible,France,Submersible QuarantaQuattro Luna Rossa Ti-Ceramitech™,Available,EUR,17611.49,16900.0,13952.64,2637219.65
PAM01405,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01405-submersible-tourbillon-gmt-luna-rossa-experience-editio.html,195000.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/2T/Pz/VE/A5/TJ/qP/hT/oB/Nh/bG/_Q/2TPzVEA5TJqPhToBNhbG_Q.png,Submersible,France,Submersible Tourbillon GMT Luna Rossa Experience Edition,Out of Stock,EUR,203209.5,195000.0,160992.0,30429457.499999996
PAM01513,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01513-submersible-quarantaquattro-gmt-navy-seals-carbotech.html,20100.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/1F/JD/5j/NG/RS/We/7S/rS/w1/bk/fQ/1FJD5jNGRSWe7SrSw1bkfQ.png,Submersible,France,Submersible QuarantaQuattro GMT Navy SEALs Carbotech™,Available,EUR,20946.21,20100.0,16594.56,3136574.8499999996
PAM01590,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01590-submersible.html,9700.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/bk/Dr/Si/Cl/xk/ii/tB/IY/OU/Os/HQ/bkDrSiClxkiitBIYOUOsHQ.png,Submersible,France,Submersible,Available,EUR,10108.37,9700.0,8008.32,1513670.45
PAM02973,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02973-submersible.html,9700.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/19/18/47/7/1918477.png,Submersible,France,Submersible,Available,EUR,10108.37,9700.0,8008.32,1513670.45
PAM02683,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02683-submersible.html,10700.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/18/18/65/0/1818650.png,Submersible,France,Submersible,Available,EUR,11150.470000000001,10700.0,8833.92,1669718.95
PAM02068,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02068-submersible.html,11900.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/21/69/21/8/2169218.png,Submersible,France,Submersible,Available,EUR,12400.99,11900.0,9824.64,1856977.15
PAM01595,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01595-submersible-quarantaquattro.html,10100.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/23/07/80/2/2307802.png,Submersible,France,Submersible QuarantaQuattro,Available,EUR,10525.210000000001,10100.0,8338.56,1576089.8499999999
PAM01596,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01596-submersible-quarantaquattro.html,10100.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/23/07/82/3/2307823.png,Submersible,France,Submersible QuarantaQuattro,Available,EUR,10525.210000000001,10100.0,8338.56,1576089.8499999999
PAM01518,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01518-submersible-quarantaquattro-navy-seals.html,10400.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/4A/98/Kb/Z2/S6/uD/jB/JL/VC/Ts/bg/4A98KbZ2S6uDjBJLVCTsbg.png,Submersible,France,Submersible QuarantaQuattro Navy SEALs,Available,EUR,10837.84,10400.0,8586.24,1622904.4
PAM01323,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01323-submersible-gmt-navy-seals.html,11300.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/wU/AA/78/ij/zU/6D/hw/sJ/dj/NG/Uw/wUAA78ijzU6DhwsJdjNGUw.png,Submersible,France,Submersible GMT Navy SEALs,Out of Stock,EUR,11775.73,11300.0,9329.28,1763348.0499999998
PAM01676,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01676-submersible-quarantaquattro-mike-horn.html,12100.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/A3/KM/Bt/Wu/Si/ml/4e/Tl/Z5/Aj/cA/A3KMBtWuSiml4eTlZ5AjcA.png,Submersible,France,Submersible QuarantaQuattro Mike Horn   ,Available,EUR,12609.41,12100.0,9989.76,1888186.8499999999
PAM01681,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01681-submersible-quarantaquattro-luna-rossa.html,12300.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/gR/PC/qL/Hg/Sf/W6/3V/0x/ZW/AN/wA/gRPCqLHgSfW63V0xZWANwA.png,Submersible,France,Submersible QuarantaQuattro Luna Rossa,Out of Stock,EUR,12817.83,12300.0,10154.88,1919396.5499999998
PAM01288,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01288-submersible-quarantaquattro-grigio-roccia.html,11800.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/23/07/86/6/2307866.png,Submersible,France,Submersible QuarantaQuattro Grigio Roccia,Available,EUR,12296.78,11800.0,9742.08,1841372.2999999998
PAM01289,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01289-submersible-quarantaquattro-blu-profondo.html,11800.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/23/07/84/8/2307848.png,Submersible,France,Submersible QuarantaQuattro Blu Profondo,Available,EUR,12296.78,11800.0,9742.08,1841372.2999999998
PAM01287,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01287-submersible-quarantaquattro-verde-smeraldo.html,11800.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/23/07/84/0/2307840.png,Submersible,France,Submersible QuarantaQuattro Verde Smeraldo,Available,EUR,12296.78,11800.0,9742.08,1841372.2999999998
PAM02231,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02231-submersible-carbotech.html,17900.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/23/44/86/9/2344869.png,Submersible,France,Submersible Carbotech™,Available,EUR,18653.59,17900.0,14778.24,2793268.15
PAM01074,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01074-submersible-bronzo.html,18000.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/21/33/34/4/2133344.png,Submersible,France,Submersible Bronzo ,Out of Stock,EUR,18757.8,18000.0,14860.8,2808873.0
PAM01232,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01232-submersible-quarantaquattro-carbotech.html,18900.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/23/07/82/6/2307826.png,Submersible,France,Submersible QuarantaQuattro Carbotech™,Available,EUR,19695.69,18900.0,15603.84,2949316.65
PAM01241,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01241-submersible-s-brabus-blue-shadow-edition.html,52000.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/U2/nF/8D/-f/SB/-t/gx/HO/CO/Dp/dg/U2nF8D-fSB-tgxHOCODpdg.png,Submersible,France,Submersible S Brabus Blue Shadow Edition,Available,EUR,54189.200000000004,52000.0,42931.2,8114521.999999999
PAM01403,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01403-submersible-s-brabus.html,52000.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/K3/JK/9I/Io/tU/6I/ZP/Vh/pP/h2/Qw/K3JK9IIotU6IZPVhpPh2Qw.png,Submersible,France,Submersible S Brabus,Out of Stock,EUR,54189.200000000004,52000.0,42931.2,8114521.999999999
PAM01283,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01283-submersible-s-brabus-carbotech.html,52000.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/yN/Jv/Qn/MQ/R0/Gc/Rj/8T/9-/xV/WQ/yNJvQnMQR0GcRj8T9-xVWQ.png,Submersible,France,Submersible S Brabus Carbotech™,Out of Stock,EUR,54189.200000000004,52000.0,42931.2,8114521.999999999
PAM02305,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02305-submersible-titanio.html,10900.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/14/62/63/2/1462632.png,Submersible,France,Submersible Titanio,Available,EUR,11358.89,10900.0,8999.04,1700928.65
PAM02692,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02692-submersible-bmg-tech.html,15100.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/14/62/62/8/1462628.png,Submersible,France,Submersible BMG-TECH™,Available,EUR,15735.710000000001,15100.0,12466.56,2356332.3499999996
PAM01669,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01669-submersible-navy-seals-titanio.html,13900.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/E3/pO/EU/Hi/TV/So/QV/Y3/2p/45/cg/E3pOEUHiTVSoQVY32p45cg.png,Submersible,France,Submersible Navy SEALs Titanio,Available,EUR,14485.19,13900.0,11475.84,2169074.15
PAM02616,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02616-submersible-carbotech.html,19300.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/B7/vA/ev/hg/Q5/eK/ol/qo/pT/yI/Jg/B7vAevhgQ5eKolqopTyIJg.png,Submersible,France,Submersible Carbotech™,Available,EUR,20112.53,19300.0,15934.08,3011736.05
PAM02979,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02979-submersible-marina-militare-carbotech.html,20600.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/18/18/65/5/1818655.png,Submersible,France,Submersible Marina Militare Carbotech™,Available,EUR,21467.260000000002,20600.0,17007.36,3214599.0999999996
PAM00968,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam00968-submersible-bronzo.html,19000.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/18/95/60/5/1895605.png,Submersible,France,Submersible Bronzo,Out of Stock,EUR,19799.9,19000.0,15686.4,2964921.5
PAM01670,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01670-submersible-gmt-titanio-mike-horn-experience-edition.html,95000.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/Vq/s9/8n/Uk/TY/60/z4/Gh/2e/cj/dg/Vqs98nUkTY60z4Gh2ecjdg.png,Submersible,France,Submersible GMT Titanio Mike Horn Experience Edition,Out of Stock,EUR,98999.5,95000.0,78432.0,14824607.499999998
PAM01800,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01800-submersible-elux-lab-id.html,108000.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/lj/Vl/-U/GM/Qb/2I/v0/VH/xR/2w/Uw/ljVl-UGMQb2Iv0VHxR2wUw.png,Submersible,France,Submersible Elux LAB-ID,Out of Stock,EUR,112546.8,108000.0,89164.8,16853238.0
PAM02239,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02239-submersible-forze-speciali.html,31000.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/23/07/81/3/2307813.png,Submersible,France,Submersible Forze Speciali,Available,EUR,32305.100000000002,31000.0,25593.6,4837503.5
PAM01521,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01521-submersible-chrono-navy-seals-titanio.html,35000.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/bW/sU/D8/w3/RT/qG/Ao/PD/im/wu/aw/bWsUD8w3RTqGAoPDimwuaw.png,Submersible,France,Submersible Chrono Navy SEALs,Out of Stock,EUR,36473.5,35000.0,28896.0,5461697.5
PAM02164,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02164-submersible-goldtech.html,30500.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/21/34/44/9/2134449.png,Submersible,France,Submersible Goldtech™,Available,EUR,31784.05,30500.0,25180.8,4759479.25
PAM01378,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01378-luminor-due-luna-rossa.html,7500.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/zl/wP/6F/po/ik/mE/rT/Xk/rs/p-/kg/zlwP6FpoikmErTXkrsp-kg.png,Luminor Due,France,Luminor Due Luna Rossa,Available,EUR,7815.75,7500.0,6192.0,1170363.75
PAM01248,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01248-luminor-due.html,7000.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/22/30/73/6/2230736.png,Luminor Due,France,Luminor Due,Available,EUR,7294.7,7000.0,5779.2,1092339.5
PAM01273,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01273-luminor-due.html,7000.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/22/22/22/7/2222227.png,Luminor Due,France,Luminor Due,Available,EUR,7294.7,7000.0,5779.2,1092339.5
PAM01552,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01552-luminor-due.html,7000.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/HJ/_a/lw/8B/RA/Sx/Y8/q6/g2/WJ/Ug/HJ_alw8BRASxY8q6g2WJUg.png,Luminor Due,France,Luminor Due,Out of Stock,EUR,7294.7,7000.0,5779.2,1092339.5
PAM01425,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01425-luminor-due-prada-re-nylon.html,7000.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/q0/6u/Ps/D3/o0/uv/1O/wW/UO/GP/Yw/q06uPsD3o0uv1OwWUOGPYw.png,Luminor Due,France,Luminor Due,Out of Stock,EUR,7294.7,7000.0,5779.2,1092339.5
PAM01426,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01426-luminor-due-prada-re-nylon.html,7000.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/ys/8B/gl/qv/ZE/-A/GE/12/LW/UK/3Q/ys8BglqvZE-AGE12LWUK3Q.png,Luminor Due,France,Luminor Due,Out of Stock,EUR,7294.7,7000.0,5779.2,1092339.5
PAM01123,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01123-luminor-due.html,7800.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/21/64/94/5/2164945.png,Luminor Due,France,Luminor Due,Available,EUR,8128.38,7800.0,6439.68,1217178.2999999998
PAM01508,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01508-luminor-due.html,8000.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/6c/CY/ZU/EL/QB/6f/8q/ZA/D8/Xo/Wg/6cCYZUELQB6f8qZAD8XoWg.png,Luminor Due,France,Luminor Due,Available,EUR,8336.800000000001,8000.0,6604.8,1248388.0
PAM01311,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01311-luminor-due-pastello.html,8000.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/f0/Kg/cQ/0c/wE/K2/EH/T5/Cr/7Q/tg/f0KgcQ0cwEK2EHT5Cr7Qtg.png,Luminor Due,France,Luminor Due Pastello,Available,EUR,8336.800000000001,8000.0,6604.8,1248388.0
PAM01309,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01309-luminor-due-pastello.html,8000.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/lD/Ui/oS/Um/JE/C-/Qy/g8/4K/Q5/3A/lDUioSUmJEC-Qyg84KQ53A.png,Luminor Due,France,Luminor Due Pastello,Available,EUR,8336.800000000001,8000.0,6604.8,1248388.0
PAM01319,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01319-luminor-due-pastello.html,8000.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/oc/uL/hW/hT/B0/KQ/Ru/GP/Zy/JT/tA/ocuLhWhTB0KQRuGPZyJTtA.png,Luminor Due,France,Luminor Due Pastello,Available,EUR,8336.800000000001,8000.0,6604.8,1248388.0
PAM01557,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01557-luminor-due-luna.html,9800.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/Fl/dN/c2/oV/oU/yF/rG/rC/z5/93/Vw/FldNc2oVoUyFrGrCz593Vw.png,Luminor Due,France,Luminor Due Luna,Out of Stock,EUR,10212.58,9800.0,8090.88,1529275.2999999998
PAM01179,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01179-luminor-due-luna.html,9800.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/U3/zr/M7/Gh/9U/G9/XR/os/H2/bH/KQ/U3zrM7Gh9UG9XRosH2bHKQ.png,Luminor Due,France,Luminor Due Luna,Available,EUR,10212.58,9800.0,8090.88,1529275.2999999998
PAM01301,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01301-luminor-due-luna.html,10600.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/yO/9E/55/qM/dU/Sl/Ul/is/S7/bp/sA/yO9E55qMdUSlUlisS7bpsA.png,Luminor Due,France,Luminor Due Luna,Available,EUR,11046.26,10600.0,8751.36,1654114.0999999999
PAM01381,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01381-luminor-due-luna-rossa.html,7900.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/ZZ/5p/ql/Ii/GU/m5/Th/ET/a1/lS/uw/ZZ5pqlIiGUm5ThETa1lSuw.png,Luminor Due,France,Luminor Due Luna Rossa,Available,EUR,8232.59,7900.0,6522.24,1232783.15
PAM01388,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01388-luminor-due.html,7400.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/KX/C8/SR/J0/CE/Ob/Dt/N5/Fl/Pi/BA/KXC8SRJ0CEObDtN5FlPiBA.png,Luminor Due,France,Luminor Due,Available,EUR,7711.54,7400.0,6109.44,1154758.9
PAM01250,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01250-luminor-due.html,7400.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/22/22/24/6/2222246.png,Luminor Due,France,Luminor Due,Available,EUR,7711.54,7400.0,6109.44,1154758.9
PAM01428,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01428-luminor-due-prada-re-nylon.html,7400.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/ZB/6j/jj/Od/zE/ab/e0/St/3g/TI/Iw/ZB6jjjOdzEabe0St3gTIIw.png,Luminor Due,France,Luminor Due Prada Re-Nylon,Available,EUR,7711.54,7400.0,6109.44,1154758.9
PAM01429,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01429-luminor-due-prada-re-nylon.html,7400.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/R4/6o/jT/oC/pU/C_/Gh/K-/IU/2v/IQ/R46ojToCpUC_GhK-IU2vIQ.png,Luminor Due,France,Luminor Due Prada Re-Nylon,Available,EUR,7711.54,7400.0,6109.44,1154758.9
PAM01424,PANERAI,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01424-luminor-due.html,7400.0,2025,€,https://www.panerai.com/content/dam/rcq/pan/pK/6-/0b/sJ/kk/av/im/kS/ar/po/9A/pK6-0bsJkkavimkSarpo9A.png,Luminor Due,France,Luminor Due,Available,EUR,7711.54,7400.0,6109.44,1154758.9
